Date,Store,Weekly_Sales,Holiday_Flag,KMeans_Anomaly,Hierarchical_Anomaly,IsolationForest_Anomaly,Consensus_Anomaly,Anomaly_Type,Sales_Deviation
2011-01-28,26,817485.14,0,0,0,0,0,Normal,-0.43105703015913455
2011-02-04,26,911807.02,0,0,0,0,0,Normal,1.4968453480974548
2011-02-11,26,1010711.08,1,0,0,0,0,Normal,1.3063074894474633
2011-02-18,26,981978.02,0,0,0,0,0,Normal,0.5983920011764837
2011-02-25,26,910298.44,0,0,0,0,0,Normal,-0.857273478426275
2011-03-04,26,945643.17,0,0,0,0,0,Normal,-0.37844906738027867
2011-03-11,26,946614.55,0,0,0,0,0,Normal,0.01643520184487652
2011-03-18,26,887426.12,0,0,0,0,0,Normal,-1.2157301738511301
2011-03-25,26,866566.54,0,0,0,0,0,Normal,-1.102440087338189
2011-04-01,26,849231.61,0,0,0,0,0,Normal,-0.901256585144297
2011-04-08,26,985229.81,0,0,0,0,0,Normal,1.4496362675121555
2011-04-15,26,863266.12,0,0,0,0,0,Normal,-0.4398500278328153
2011-04-22,26,921700.61,0,0,0,0,0,Normal,0.2712491865280813
2011-04-29,26,873450.29,0,0,0,0,0,Normal,-0.6723436252667576
2011-05-06,26,1024778.23,0,0,0,0,0,Normal,1.407834947706284
2011-05-13,26,941008.85,0,0,0,0,0,Normal,0.01226805696161064
2011-05-20,26,938334.62,0,0,0,0,0,Normal,-0.09766842585787724
2011-05-27,26,996723.58,0,0,0,0,0,Normal,0.5047355461510707
2011-06-03,26,1054454.4,0,0,0,0,0,Normal,1.3075420930669797
2011-06-10,26,1094058.68,0,0,0,0,0,Normal,1.0756568811777478
2011-06-17,26,981646.46,0,0,0,0,0,Normal,-0.961582666960567
2011-06-24,26,997474.93,0,0,0,0,0,Normal,-0.6633642047946897
2011-07-01,26,1070119.09,0,0,0,0,0,Normal,0.6270451628034298
2011-07-08,26,1133807.03,0,0,0,0,0,Normal,1.2540373611716105
2011-07-15,26,1021534.7,0,0,0,0,0,Normal,-0.5682431131865516
2011-07-22,26,1017867.8,0,0,0,0,0,Normal,-0.7931859756569059
2011-07-29,26,1005360.5,0,0,0,0,0,Normal,-0.6563857062606149
2011-08-05,26,1107552.43,0,0,0,0,0,Normal,1.4834821424896163
2011-08-12,26,1087644.5,0,0,0,0,0,Normal,0.6534007846301815
2011-08-19,26,1021766.75,0,0,0,0,0,Normal,-0.6810749118796737
2011-08-26,26,1064617.62,0,0,0,0,0,Normal,-0.15673676943930853
2011-09-02,26,1040143.14,0,0,0,0,0,Normal,-0.46652161959105004
2011-09-09,26,1069710.97,1,0,0,0,0,Normal,0.9256979544098914
2011-09-16,26,951569.84,0,0,0,0,0,Normal,-1.457831137308963
2011-09-23,26,923644.6,0,0,0,0,0,Normal,-1.041318457513073
2011-09-30,26,959339.51,0,0,0,0,0,Normal,-0.26019712197245315
2011-10-07,26,1130022.99,0,0,0,0,0,Normal,1.4798431550695437
2011-10-14,26,987886.08,0,0,0,0,0,Normal,-0.13641795542306615
2011-10-21,26,974907.28,0,0,0,0,0,Normal,-0.483544738589287
2011-10-28,26,972256.98,0,0,0,0,0,Normal,-0.577999242659639
2011-11-04,26,988950.75,0,0,0,0,0,Normal,0.9195841105582604
2011-11-11,26,1077640.13,0,0,0,0,0,Normal,1.483790052250212
2011-11-18,26,946091.79,0,0,0,0,0,Normal,-0.878690984768787
2011-11-25,26,1282320.05,1,0,0,1,0,Normal,1.395588761965285
2011-12-02,26,1012498.49,0,0,0,0,0,Normal,-0.46174116927287107
2011-12-09,26,1148987.46,0,0,0,0,0,Normal,0.3448020457509708
2011-12-16,26,1204807.83,0,0,0,0,0,Normal,0.3749214267008875
2011-12-23,26,1515175.01,0,0,0,1,0,Normal,1.3873783431422675
2011-12-30,26,972834.42,1,1,0,0,0,Normal,-1.0517402808126304
2012-01-06,26,971557.62,0,0,0,0,0,Normal,-0.7561783165322492
2012-01-13,26,836305.65,0,0,0,0,0,Normal,-0.7894868757162148
2012-01-20,26,838751.5,0,0,0,0,0,Normal,-0.8501963737294568
2012-01-27,26,820059.89,0,0,0,0,0,Normal,-0.661894129385603
2012-02-03,26,939158.25,0,0,0,0,0,Normal,1.4824075193006205
2012-02-10,26,1081005.64,1,0,0,0,0,Normal,1.3488589847615573
2012-02-17,26,965788.76,0,0,0,0,0,Normal,0.13339726497285054
2012-02-24,26,917924.47,0,0,0,0,0,Normal,-0.7982872186003108
2012-03-02,26,955641.74,0,0,0,0,0,Normal,-0.34748074532159134
2012-03-09,26,1028569.01,0,0,0,0,0,Normal,1.3407825287188797
2012-03-16,26,919503.4,0,0,0,0,0,Normal,-0.6932857574218254
2012-03-23,26,874790.68,0,0,0,0,0,Normal,-1.0743383828091315
2012-03-30,26,922018.43,0,0,0,0,0,Normal,-0.21756300276783463
2012-04-06,26,1116829.23,0,0,0,0,0,Normal,1.4693529748039604
2012-04-13,26,889670.29,0,0,0,0,0,Normal,-0.5440447419232531
2012-04-20,26,923600.02,0,0,0,0,0,Normal,-0.3801552142468909
2012-04-27,26,911969.0,0,0,0,0,0,Normal,-0.4616785280386183
2012-05-04,26,946573.29,0,0,0,0,0,Normal,1.2069556447669874
2012-05-11,26,1062548.73,0,0,0,0,0,Normal,1.467145167017263
2012-05-18,26,978082.84,0,0,0,0,0,Normal,0.05104975904388867
2012-05-25,26,1067310.74,0,0,0,0,0,Normal,0.8851101270926377
2012-06-01,26,1015853.03,0,0,0,0,0,Normal,-0.35768128453603876
2012-06-08,26,1106176.83,0,0,0,0,0,Normal,1.1412956836716412
2012-06-15,26,1029248.22,0,0,0,0,0,Normal,-0.624271177830413
2012-06-22,26,1056282.91,0,0,0,0,0,Normal,0.11007012566808848
2012-06-29,26,1051190.44,0,0,0,0,0,Normal,-0.29341704242824695
2012-07-06,26,1180470.8,0,0,0,0,0,Normal,1.4777978512832235
2012-07-13,26,1063149.78,0,0,0,0,0,Normal,-0.397200125250805
2012-07-20,26,1049625.9,0,0,0,0,0,Normal,-0.5772857851819697
2012-07-27,26,1031745.14,0,0,0,0,0,Normal,-0.734588414025047
2012-08-03,26,1090915.09,0,0,0,0,0,Normal,1.2851384983030534
2012-08-10,26,1121476.51,0,0,0,0,0,Normal,1.1863174214144667
2012-08-17,26,1068292.56,0,0,0,0,0,Normal,-0.2595162917753112
2012-08-24,26,1022704.2,0,0,0,0,0,Normal,-1.277609184069347
2012-08-31,26,1053495.51,0,0,0,0,0,Normal,-0.31481289348874647
2012-09-07,26,1081874.03,1,0,0,0,0,Normal,0.9956995547225362
2012-09-14,26,986131.94,0,0,0,0,0,Normal,-1.2137804952890645
2012-09-21,26,961084.08,0,0,0,0,0,Normal,-1.0547293157656463
2012-09-28,26,964726.37,0,0,0,0,0,Normal,-0.5948309606052757
2012-10-05,26,1095504.26,0,0,0,0,0,Normal,1.477018591984478
2012-10-12,26,1044639.69,0,0,0,0,0,Normal,0.431220811338501
2012-10-19,26,975578.02,0,0,0,0,0,Normal,-0.7244484389203032
2012-10-26,26,958619.8,0,0,0,0,0,Normal,-0.9465156109252716
2010-02-19,27,1945070.33,0,0,0,0,0,Normal,0.8904449836606
2010-02-26,27,1390934.27,0,0,0,0,0,Normal,-1.4129505561076163
2010-03-05,27,1313729.72,0,0,0,0,0,Normal,-0.9575199878916684
2010-03-12,27,1925113.12,0,1,0,0,0,Normal,0.8324772481266782
2010-03-19,27,1700627.97,0,0,0,0,0,Normal,0.4170489535141794
2010-03-26,27,1836714.84,0,0,0,0,0,Normal,0.5287258494746466
2010-04-02,27,2053952.97,0,0,0,0,0,Normal,1.1758149573590697
2010-04-09,27,1955814.13,0,0,0,0,0,Normal,0.452363053101599
2010-04-16,27,1857500.96,0,0,0,0,0,Normal,-0.6858008330661908
2010-04-23,27,1850205.47,0,0,0,0,0,Normal,-0.824539622541696
2010-04-30,27,1805885.04,0,0,0,0,0,Normal,-0.972064477881975
2010-05-07,27,1939458.84,0,0,0,0,0,Normal,1.3683729500827584
2010-05-14,27,1842465.78,0,0,0,0,0,Normal,-0.3004907071721397
2010-05-21,27,1836595.58,0,0,0,0,0,Normal,-0.3372275453178654
2010-05-28,27,1962468.67,0,0,0,0,0,Normal,1.0331709661046224
2010-06-04,27,2073102.59,0,0,0,0,0,Normal,1.2848998961190319
2010-06-11,27,1873812.93,0,0,0,0,0,Normal,-0.5954358111329688
2010-06-18,27,1887182.27,0,0,0,0,0,Normal,-0.6779466425476799
2010-06-25,27,1962625.01,0,0,0,0,0,Normal,0.1470926413013619
2010-07-02,27,2024554.1,0,0,0,0,0,Normal,1.2460380871166536
2010-07-09,27,2119163.01,0,0,0,0,0,Normal,1.2302168966024742
2010-07-16,27,1880691.64,0,0,0,0,0,Normal,-1.1531456869321433
2010-07-23,27,1808250.71,0,0,0,0,0,Normal,-1.0707687051524404
2010-07-30,27,1816489.53,0,0,0,0,0,Normal,-0.6155553519159844
2010-08-06,27,1908036.68,0,0,0,0,0,Normal,1.1213130488085437
2010-08-13,27,1864436.12,0,0,0,0,0,Normal,0.32659288361981414
2010-08-20,27,1936878.46,0,0,0,0,0,Normal,1.0543075029983702
2010-08-27,27,1870684.21,0,0,0,0,0,Normal,-0.7173603126523144
2010-09-03,27,1908110.9,0,0,0,0,0,Normal,0.3857374752278469
2010-09-10,27,1913494.81,1,0,0,0,0,Normal,0.22624998163884874
2010-09-17,27,1629978.46,0,0,0,0,0,Normal,-1.4850130065558145
2010-09-24,27,1597002.71,0,0,0,0,0,Normal,-0.9590498249236786
2010-10-01,27,1543532.83,0,0,0,0,0,Normal,-0.7700192561562359
2010-10-08,27,1707662.87,0,0,0,0,0,Normal,1.2826150746028848
2010-10-15,27,1728388.2,0,0,0,0,0,Normal,0.952278713470915
2010-10-22,27,1693935.29,0,0,0,0,0,Normal,0.30268792521527565
2010-10-29,27,1688955.49,0,0,0,0,0,Normal,-0.8944269175442925
2010-11-05,27,1686010.02,0,0,0,0,0,Normal,-0.6773840317371901
2010-11-12,27,1828010.25,0,0,0,0,0,Normal,1.4983050427946396
2010-11-19,27,1704785.74,0,0,0,0,0,Normal,-0.32636269195406115
2010-11-26,27,2627910.75,1,0,0,1,0,Sudden Spike,1.4851393954524166
2010-12-03,27,1884343.67,0,0,0,0,0,Normal,-0.3037197648651937
2010-12-10,27,2139733.68,0,0,0,0,0,Normal,0.12602203830378114
2010-12-17,27,2350098.36,0,0,0,0,0,Normal,0.31557367785109175
2010-12-24,27,3078162.08,0,0,1,1,1,Normal,1.3929619429173974
2010-12-31,27,1440963.0,1,1,0,1,1,Sudden Drop,-1.2037943062198817
2011-01-07,27,1568159.48,0,0,0,0,0,Normal,-0.7113917313764658
2011-01-14,27,1532308.62,0,0,0,0,0,Normal,-0.47523720746267945
2011-01-21,27,1517029.9,0,0,0,0,0,Normal,0.04507045164481218
2011-01-28,27,1421111.55,0,0,0,0,0,Normal,-1.4099366469353771
2011-02-04,27,1628100.79,0,0,0,0,0,Normal,1.2210351110239923
2011-02-11,27,1636224.77,1,0,0,0,0,Normal,0.8390148380109507
2011-02-18,27,1709365.19,0,0,0,0,0,Normal,0.8931374108452373
2011-02-25,27,1688935.71,0,0,0,0,0,Normal,0.5863133459636143
2011-03-04,27,1656130.67,0,0,0,0,0,Normal,-0.5051965170823144
2011-03-11,27,1613259.77,0,0,0,0,0,Normal,-1.2788564653469119
2011-03-18,27,1624539.21,0,0,0,0,0,Normal,-0.6219181141009464
2011-03-25,27,1554651.08,0,0,0,0,0,Normal,-1.3557261013161377
2011-04-01,27,1628868.28,0,0,0,0,0,Normal,0.6838402527166861
2011-04-08,27,1689844.18,0,0,0,0,0,Normal,1.182465099834944
2011-04-15,27,1727175.61,0,0,0,0,0,Normal,1.0209687227818107
2011-04-22,27,1921655.48,0,0,0,0,0,Normal,1.4209728721860084
2011-04-29,27,1642074.64,0,0,0,0,0,Normal,-0.8404083397653216
2011-05-06,27,1757041.96,0,0,0,0,0,Normal,-0.04224253417597863
2011-05-13,27,1763545.32,0,0,0,0,0,Normal,-0.06560026258334535
2011-05-20,27,1725268.56,0,0,0,0,0,Normal,0.05884966870505026
2011-05-27,27,1820723.17,0,0,0,0,0,Normal,1.3607022419937251
2011-06-03,27,2053708.01,0,0,0,0,0,Normal,1.4457972476740393
2011-06-10,27,1817914.71,0,0,0,0,0,Normal,-0.26049161567360374
2011-06-17,27,1814740.09,0,0,0,0,0,Normal,-0.525761184213827
2011-06-24,27,1811455.15,0,0,0,0,0,Normal,-0.5270480418880441
2011-07-01,27,1949983.93,0,0,0,0,0,Normal,1.4988390454959166
2011-07-08,27,2000055.27,0,0,0,0,0,Normal,1.1075367354833403
2011-07-15,27,1762155.79,0,0,0,0,0,Normal,-1.056655931993958
2011-07-22,27,1754879.45,0,0,0,0,0,Normal,-0.8831467278768159
2011-07-29,27,1744879.06,0,0,0,0,0,Normal,-0.5729435361043046
2011-08-05,27,1747289.53,0,0,0,0,0,Normal,-0.6398801656696451
2011-08-12,27,1758437.96,0,0,0,0,0,Normal,1.1122517941502323
2011-08-19,27,1781905.24,0,0,0,0,0,Normal,1.4055208994317347
2011-08-26,27,2034400.78,0,0,0,0,0,Normal,1.491611016820763
2011-09-02,27,1511717.53,0,0,0,0,0,Normal,-1.2167102831513308
2011-09-09,27,1911470.84,1,0,0,0,0,Normal,0.4537293522997342
2011-09-16,27,1613773.9,0,0,0,0,0,Normal,-0.6271989993905311
2011-09-23,27,1606208.68,0,0,0,0,0,Normal,-0.3146971643597427
2011-09-30,27,1599626.26,0,0,0,0,0,Normal,-0.5449262732149017
2011-10-07,27,1672339.27,0,0,0,0,0,Normal,1.4773285918021024
2011-10-14,27,1682652.51,0,0,0,0,0,Normal,0.979196501045979
2011-10-21,27,1689591.44,0,0,0,0,0,Normal,0.6866854017193618
2011-10-28,27,1710372.4,0,0,0,0,0,Normal,1.3461265851224857
2011-11-04,27,1621109.3,0,0,0,0,0,Normal,-1.4276647407083773
2011-11-11,27,1800728.07,0,0,0,0,0,Normal,1.2859949115906428
2011-11-18,27,1723739.44,0,0,0,0,0,Normal,0.13246919484684883
2011-11-25,27,2504400.71,1,0,0,1,0,Normal,1.474581779681368
2011-12-02,27,1806924.74,0,0,0,0,0,Normal,-0.415820001363688
2011-12-09,27,2014665.98,0,0,0,0,0,Normal,0.00637973513233221
2011-12-16,27,2205919.86,0,0,0,0,0,Normal,0.24608077705391118
2011-12-23,27,2739019.75,0,0,0,1,0,Normal,1.3696718503916687
2011-12-30,27,1650604.6,1,1,0,0,0,Normal,-1.1061391467307418
2012-01-06,27,1535287.4,0,0,0,0,0,Normal,-0.8971092335069247
2012-01-13,27,1492399.13,0,0,0,0,0,Normal,-0.6097517753466734
2012-01-20,27,1542131.05,0,0,0,0,0,Normal,-0.1926032307125093
2012-01-27,27,1263534.86,0,0,0,0,0,Normal,-1.4789019036242024
2012-02-03,27,1564246.02,0,0,0,0,0,Normal,0.714953698615142
2012-02-10,27,1651605.35,1,0,0,0,0,Normal,0.8703119370110415
2012-02-17,27,1606221.56,0,0,0,0,0,Normal,0.4830970886767898
2012-02-24,27,1648602.39,0,0,0,0,0,Normal,0.7507013265771809
2012-03-02,27,1509323.09,0,0,0,0,0,Normal,-1.4250434262302014
2012-03-09,27,1607343.41,0,0,0,0,0,Normal,0.24490120770802776
2012-03-16,27,1635984.07,0,0,0,0,0,Normal,0.5655803401327247
2012-03-23,27,1620839.34,0,0,0,0,0,Normal,0.4798359499843302
2012-03-30,27,1615494.14,0,0,0,0,0,Normal,-0.3664241702094142
2012-04-06,27,1899013.34,0,0,0,0,0,Normal,1.497008605365962
2012-04-13,27,1650405.21,0,0,0,0,0,Normal,-0.33867283684831306
2012-04-20,27,1639999.47,0,0,0,0,0,Normal,-0.46151888197947716
2012-04-27,27,1565498.84,0,0,0,0,0,Normal,-0.8486926528712249
2012-05-04,27,1669388.45,0,0,0,0,0,Normal,0.8358814741517757
2012-05-11,27,1674306.31,0,0,0,0,0,Normal,0.7371139941880126
2012-05-18,27,1707158.82,0,0,0,0,0,Normal,0.8644232543507943
2012-05-25,27,1818906.73,0,0,0,0,0,Normal,1.4559216948317464
2012-06-01,27,1900638.6,0,0,0,0,0,Normal,1.2055068151463042
2012-06-08,27,1764756.31,0,0,0,0,0,Normal,-0.4021992323810438
2012-06-15,27,1773500.56,0,0,0,0,0,Normal,-0.658686094219392
2012-06-22,27,1837884.79,0,0,0,0,0,Normal,0.29508905569528543
2012-06-29,27,1842555.32,0,0,0,0,0,Normal,0.9184445828356597
2012-07-06,27,2062224.92,0,0,0,0,0,Normal,1.4524212423190546
2012-07-13,27,1755889.53,0,0,0,0,0,Normal,-0.904831740463956
2012-07-20,27,1730913.66,0,0,0,0,0,Normal,-0.7763448038400621
2012-07-27,27,1625883.71,0,0,0,0,0,Normal,-0.8944399794188787
2012-08-03,27,1705810.84,0,0,0,0,0,Normal,0.0210596172380269
2012-08-10,27,1720537.26,0,0,0,0,0,Normal,0.5185896122583005
2012-08-17,27,1735339.59,0,0,0,0,0,Normal,0.7870166319855729
2012-08-24,27,1780443.36,0,0,0,0,0,Normal,1.391403677189619
2012-08-31,27,1731935.43,0,0,0,0,0,Normal,-0.3842560062794266
2012-09-07,27,1840955.23,1,0,0,0,0,Normal,1.3511476773580307
2012-09-14,27,1519604.5,0,0,0,0,0,Normal,-1.4215362687697333
2012-09-21,27,1557485.75,0,0,0,0,0,Normal,-0.6968927260652668
2012-09-28,27,1540687.63,0,0,0,0,0,Normal,-0.48795955118326884
2012-10-05,27,1591816.88,0,0,0,0,0,Normal,1.2920032640860886
2012-10-12,27,1660081.29,0,0,0,0,0,Normal,1.3730164509622673
2012-10-19,27,1620374.24,0,0,0,0,0,Normal,0.3411392721152356
2012-10-26,27,1703047.74,0,0,0,0,0,Normal,1.2235939297913754
2010-02-19,28,1491300.42,0,1,0,0,0,Normal,-0.906243864182265
2010-02-26,28,1542173.33,0,1,0,0,0,Normal,-0.31449057142476194
2010-03-05,28,1608435.45,0,1,0,1,1,Normal,1.205002917007973
2010-03-12,28,1326877.11,0,1,0,0,0,Normal,-1.3754162463528015
2010-03-19,28,1279819.43,0,0,0,0,0,Normal,-0.9939224882541844
2010-03-26,28,1245268.77,0,0,0,0,0,Normal,-0.7234599056555973
2010-04-02,28,1441559.4,0,1,0,0,0,Normal,1.3807148071676314
2010-04-09,28,1382359.21,0,0,0,0,0,Normal,0.497374975806608
2010-04-16,28,1268240.66,0,0,0,0,0,Normal,-0.7087709440380834
2010-04-23,28,1244177.21,0,0,0,0,0,Normal,-0.9602203533170338
2010-04-30,28,1186971.02,0,0,0,0,0,Normal,-1.0174735718892987
2010-05-07,28,1532893.22,0,1,1,1,1,Normal,1.4626446415646552
2010-05-14,28,1245898.73,0,0,0,0,0,Normal,-0.3626677996353694
2010-05-21,28,1217923.71,0,0,0,0,0,Normal,-0.4880827986592724
2010-05-28,28,1176588.25,0,0,0,0,0,Normal,-0.7195804380076922
2010-06-04,28,1543678.02,0,1,0,1,1,Normal,1.478174769657567
2010-06-11,28,1348995.17,0,1,0,1,1,Normal,0.16466825415052688
2010-06-18,28,1267619.06,0,0,0,0,0,Normal,-0.42585983244627584
2010-06-25,28,1231025.07,0,1,0,0,0,Normal,-0.836911829880319
2010-07-02,28,1399960.15,0,1,1,1,1,Normal,1.1486344547006915
2010-07-09,28,1340293.87,0,1,0,0,0,Normal,0.40556676194231384
2010-07-16,28,1225336.41,0,1,1,1,1,Normal,-0.863072570535519
2010-07-23,28,1205884.98,0,1,0,1,1,Normal,-0.9371532011893106
2010-07-30,28,1150204.71,0,1,0,1,1,Normal,-1.0045165439816734
2010-08-06,28,1523101.38,0,1,0,1,1,Normal,1.4727079706680486
2010-08-13,28,1218688.09,0,1,0,1,1,Normal,-0.33124469989400174
2010-08-20,28,1195897.6,0,1,0,0,0,Normal,-0.4479653557840685
2010-08-27,28,1191585.92,0,1,0,0,0,Normal,-0.5636847302690907
2010-09-03,28,1523410.71,0,1,0,1,1,Normal,1.4958999982534633
2010-09-10,28,1246062.17,1,1,0,0,0,Normal,-0.2731653737748759
2010-09-17,28,1159812.35,0,1,0,0,0,Normal,-0.7253538039883447
2010-09-24,28,1111797.21,0,1,0,0,0,Normal,-0.8068654085637382
2010-10-01,28,1203080.41,0,1,0,0,0,Normal,0.39737715163588727
2010-10-08,28,1334571.87,0,1,0,0,0,Normal,1.3815493603659834
2010-10-15,28,1158062.99,0,1,0,0,0,Normal,-0.45644071656202234
2010-10-22,28,1120619.32,0,0,0,0,0,Normal,-0.8946098227503079
2010-10-29,28,1231688.48,0,1,0,0,0,Normal,0.21692391579882658
2010-11-05,28,1501663.26,0,1,1,1,1,Normal,1.4450623029081335
2010-11-12,28,1266460.45,0,0,0,0,0,Normal,-0.08515514636872965
2010-11-19,28,1179315.72,0,0,0,0,0,Normal,-0.8103073172261923
2010-11-26,28,1937033.5,1,1,0,1,1,Sudden Spike,1.3738184117035954
2010-12-03,28,1447916.29,0,1,0,1,1,Normal,-0.028840815941647523
2010-12-10,28,1466164.49,0,1,0,0,0,Normal,-0.1316116238171761
2010-12-17,28,1510443.62,0,1,0,0,0,Normal,-0.3437296745368112
2010-12-24,28,2026026.39,0,1,0,1,1,Normal,1.4932343439071616
2010-12-31,28,1090558.57,1,1,0,1,1,Normal,-1.125574706286692
2011-01-07,28,1402902.47,0,1,0,0,0,Normal,-0.26893328624583024
2011-01-14,28,1098286.61,0,1,0,0,0,Normal,-0.6971169995537865
2011-01-21,28,1079669.11,0,0,0,0,0,Normal,-0.562097111231731
2011-01-28,28,1127859.69,0,0,0,0,0,Normal,-0.32493062411221674
2011-02-04,28,1564897.32,0,1,0,1,1,Normal,1.4945127879525022
2011-02-11,28,1397301.38,1,0,0,0,0,Normal,0.4575596458710062
2011-02-18,28,1514828.82,0,1,1,0,1,Normal,0.5816712394422594
2011-02-25,28,1311796.91,0,0,0,0,0,Normal,-1.1838158185469039
2011-03-04,28,1723736.91,0,1,0,1,1,Normal,1.3269008356335263
2011-03-11,28,1380836.35,0,0,0,0,0,Normal,-0.5620963621823409
2011-03-18,28,1286413.71,0,0,0,0,0,Normal,-0.6872669184930832
2011-03-25,28,1201059.72,0,0,0,0,0,Normal,-0.8591938981315304
2011-04-01,28,1336838.41,0,1,0,0,0,Normal,0.46077194931836984
2011-04-08,28,1414713.5,0,1,1,0,1,Normal,1.1707812973762803
2011-04-15,28,1240126.07,0,0,0,0,0,Normal,-0.6022776756358078
2011-04-22,28,1297452.0,0,0,1,0,0,Normal,-0.33871626371550356
2011-04-29,28,1222367.9,0,0,0,0,0,Normal,-0.8211289283061424
2011-05-06,28,1515890.38,0,1,0,1,1,Normal,1.4572212442781236
2011-05-13,28,1253316.3,0,0,0,0,0,Normal,-0.5194576145349921
2011-05-20,28,1151282.31,0,0,0,0,0,Normal,-0.8439642590718902
2011-05-27,28,1160043.98,0,0,0,0,0,Normal,-0.6467430385020944
2011-06-03,28,1403779.25,0,1,1,1,1,Normal,1.3787966199508248
2011-06-10,28,1339972.83,0,1,0,0,0,Normal,0.5973415623813644
2011-06-17,28,1268503.49,0,0,1,0,0,Normal,-0.23514833060339674
2011-06-24,28,1208809.34,0,0,1,0,0,Normal,-1.1376694425102023
2011-07-01,28,1319054.57,0,1,1,0,1,Normal,0.5980861534651
2011-07-08,28,1459655.85,0,1,1,1,1,Normal,1.3606246903519432
2011-07-15,28,1197373.13,0,0,0,0,0,Normal,-0.8103124124745927
2011-07-22,28,1165870.54,0,0,0,0,0,Normal,-0.8954475061893046
2011-07-29,28,1114530.29,0,0,1,0,0,Normal,-0.7779391737574826
2011-08-05,28,1523870.89,0,1,0,1,1,Normal,1.474359362990987
2011-08-12,28,1218764.94,0,1,1,0,1,Normal,-0.20134209127718145
2011-08-19,28,1200019.74,0,0,0,0,0,Normal,-0.3592907210194935
2011-08-26,28,1166479.51,0,0,0,0,0,Normal,-0.668264055934673
2011-09-02,28,1468871.49,0,1,0,1,1,Normal,1.4816105138616131
2011-09-09,28,1310087.0,1,0,0,0,0,Normal,0.17409803858740944
2011-09-16,28,1159212.1,0,0,0,0,0,Normal,-0.8007282376026237
2011-09-23,28,1109105.92,0,0,0,0,0,Normal,-0.9407703680375393
2011-09-30,28,1120731.76,0,0,1,0,0,Normal,-0.5830296801967538
2011-10-07,28,1557314.58,0,1,1,1,1,Normal,1.4925273197428006
2011-10-14,28,1220984.94,0,0,0,0,0,Normal,-0.148117285565804
2011-10-21,28,1203172.05,0,0,0,0,0,Normal,-0.3753051203875103
2011-10-28,28,1242746.06,0,0,1,0,0,Normal,-0.3761912303162702
2011-11-04,28,1576654.67,0,1,0,1,1,Normal,1.4937736446024272
2011-11-11,28,1402654.95,0,0,0,0,0,Normal,0.2720888650110755
2011-11-18,28,1255081.22,0,0,0,0,0,Normal,-0.7312533028266958
2011-11-25,28,1929738.27,1,1,0,1,1,Sudden Spike,1.3377716291964308
2011-12-02,28,1368130.35,0,0,0,0,0,Normal,-0.40180016875642893
2011-12-09,28,1467024.3,0,0,1,0,0,Normal,-0.12822780719853014
2011-12-16,28,1429954.66,0,0,0,0,0,Normal,-0.46159973258694736
2011-12-23,28,1796203.51,0,0,0,1,0,Normal,1.4656167710993202
2011-12-30,28,1270036.53,1,0,0,0,0,Normal,-0.9997923005395108
2012-01-06,28,1466046.07,0,0,0,0,0,Normal,-0.11099910126753616
2012-01-13,28,1161190.29,0,0,0,0,0,Normal,-0.9406074482139697
2012-01-20,28,1129540.48,0,0,0,0,0,Normal,-0.8366931483095946
2012-01-27,28,1132948.48,0,0,0,0,0,Normal,-0.5488765061538475
2012-02-03,28,1531599.44,0,1,0,1,1,Normal,1.4960468430856775
2012-02-10,28,1572966.15,1,0,0,0,0,Normal,0.9488054373160665
2012-02-17,28,1501503.68,0,0,0,0,0,Normal,0.328286058558495
2012-02-24,28,1323487.91,0,0,0,0,0,Normal,-1.4457239689195527
2012-03-02,28,1451740.57,0,0,0,0,0,Normal,-0.10161461428780368
2012-03-09,28,1680764.06,0,1,0,1,1,Normal,1.2931693912812543
2012-03-16,28,1337875.49,0,0,0,0,0,Normal,-0.6696415505983858
2012-03-23,28,1216059.41,0,0,0,0,0,Normal,-1.039369984088005
2012-03-30,28,1209524.11,0,0,0,0,0,Normal,-0.6851615020416825
2012-04-06,28,1559592.79,0,1,0,1,1,Normal,1.398928462682688
2012-04-13,28,1290684.95,0,0,0,0,0,Normal,-0.1718233737308991
2012-04-20,28,1180797.2,0,0,0,0,0,Normal,-0.7490706891540162
2012-04-27,28,1170456.16,0,0,0,0,0,Normal,-0.7171570569150375
2012-05-04,28,1450628.85,0,0,0,1,0,Normal,1.362840309612711
2012-05-11,28,1264575.18,0,0,1,0,0,Normal,-0.01572047520975854
2012-05-18,28,1213310.45,0,0,0,0,0,Normal,-0.49779187220034177
2012-05-25,28,1151214.41,0,0,0,0,0,Normal,-0.9197618660776373
2012-06-01,28,1245480.95,0,0,0,0,0,Normal,0.540131665791965
2012-06-08,28,1440687.69,0,0,0,0,0,Normal,1.4245670370294758
2012-06-15,28,1229760.97,0,0,0,0,0,Normal,-0.30089363712774775
2012-06-22,28,1180671.55,0,0,0,0,0,Normal,-0.8170809643248719
2012-06-29,28,1129031.98,0,0,0,0,0,Normal,-0.8482187379554933
2012-07-06,28,1500863.54,0,1,0,1,1,Normal,1.4530575790924807
2012-07-13,28,1179915.04,0,0,0,0,0,Normal,-0.39698189357168406
2012-07-20,28,1149427.48,0,0,0,0,0,Normal,-0.5156186983862245
2012-07-27,28,1135035.09,0,0,0,0,0,Normal,-0.6106184286081953
2012-08-03,28,1376520.1,0,0,0,0,0,Normal,1.4790694746752422
2012-08-10,28,1269113.41,0,0,0,0,0,Normal,0.3230566890227807
